item_id,num_users,avg_dur,score,title,genres,content_type,release_year
4926,1,100.0,100.0,Черный цветок,"драмы, зарубежные",series,2016.0
4923,1,100.0,100.0,"Друг мой, Колька!..","драмы, русские",film,1961.0
4920,1,100.0,100.0,Бабушки надвое сказали...,"советские, комедии",film,1979.0
15302,1,100.0,100.0,Трудно быть богом (с тифлокомментарием),"фантастика, драмы",film,1989.0
15295,1,100.0,100.0,Странные мужчины Семеновой Екатерины,мелодрамы,series,1992.0
880,1,100.0,100.0,Американское правосудие,"боевики, зарубежные",film,2017.0
8164,1,100.0,100.0,Психонавт,"драмы, зарубежные, фантастика, музыкальные",film,2017.0
8232,1,100.0,100.0,Воины,драмы,film,1979.0
8158,1,100.0,100.0,Анютино счастье,"русские, мелодрамы",series,2013.0
8144,1,100.0,100.0,Неизвестные Битлз,"зарубежные, биография, музыкальные, документальное",film,2002.0
4564,1,100.0,100.0,Женщина в беде,"русские, криминал, мелодрамы",series,2014.0
4561,1,100.0,100.0,Онлайн-концерт «Песни Победы». Хор Турецкого&Soprano,музыка,film,2020.0
14829,1,100.0,100.0,Олдбой,"драмы, зарубежные, триллеры",film,2003.0
14820,1,100.0,100.0,Диакниги,"русские мультфильмы, русские, для детей",series,2013.0
873,1,100.0,100.0,Временщик,"фантастика, русские, приключения",series,2014.0
8112,1,100.0,100.0,Орленок,"русские, военные",film,1957.0
8103,1,100.0,100.0,Джунгли,"драмы, зарубежные, триллеры, приключения",film,2017.0
12166,1,100.0,100.0,Кровь машин,фантастика,film,2019.0
12165,1,100.0,100.0,За мной последний танец,"драмы, мелодрамы",film,2001.0
8162,1,100.0,100.0,История Ян ГуйФей,"исторические, зарубежные, мелодрамы",series,2010.0
2144,1,100.0,100.0,Над глубиной: Хроника выживания (с тифлокомментарием),"драмы, ужасы, зарубежные, триллеры",film,2017.0
11361,1,100.0,100.0,Приключения мышонка Переса 2,"фильмы, для детей, приключения, зарубежные, семейное, фэнтези, комедии",film,2008.0
4666,1,100.0,100.0,Астробой (1980),"аниме, для детей, сериалы, приключения, зарубежные, фантастика, семейное",series,1980.0
4659,1,100.0,100.0,Заговоренный,"боевики, русские",series,2015.0
14924,1,100.0,100.0,Когда зацветет багульник,"русские, мелодрамы",series,2010.0
14908,1,100.0,100.0,Наедине,"драмы, мистика, триллеры",series,2019.0
833,1,100.0,100.0,Земля,"драмы, русские",film,1930.0
832,1,100.0,100.0,Дикий (с тифлокомментарием),"боевики, зарубежные",film,2018.0
827,1,100.0,100.0,Найти и обезвредить,"боевики, русские",film,1984.0
15292,1,100.0,100.0,Гурвинек. Волшебная игра,"русские, для детей, приключения, семейное, фэнтези, комедии",film,2017.0
15290,1,100.0,100.0,BARBIE Dreamtopia: Shorts,"для детей, сериалы, приключения, зарубежные, фэнтези, западные мультфильмы",series,2016.0
8091,2,50.0,100.0,Преступление в фокусе,"зарубежные, детективы",series,2014.0
4593,1,100.0,100.0,"Джек Восьмеркин, американец","советские, комедии",series,1986.0
4584,1,100.0,100.0,Эликсир,"советские, русские, приключения",film,1994.0
4579,1,100.0,100.0,Подарок для слона,"для детей, русские, про животных, русские мультфильмы, советские",film,1984.0
8079,1,100.0,100.0,Ищу мужчину,"русские, мелодрамы",series,2013.0
14864,1,100.0,100.0,Гиппопотамы. Южная Африка,документальное,film,2020.0
850,1,100.0,100.0,Ночь в Париже,"драмы, зарубежные, комедии",film,2016.0
8027,1,100.0,100.0,Не ставьте лешему капканы,"боевики, советские, приключения",film,1981.0
14895,1,100.0,100.0,Медсестричка для папы,для взрослых,film,2015.0
8096,1,100.0,100.0,Кот Базилио и мышонок Пик,"детские, русские, мультфильмы",film,1974.0
8095,1,100.0,100.0,Дом Надежды,мелодрамы,series,2018.0
8094,1,100.0,100.0,[4К] Подъемщики камней. Французская Полинезия,документальное,film,2020.0
4598,1,100.0,100.0,Из темноты,"ужасы, зарубежные, триллеры",film,2015.0
882,1,100.0,100.0,Водоворот чужих желаний,"русские, детективы",series,2013.0
8182,1,100.0,100.0,Дорога в ад,"зарубежные, триллеры",film,2013.0
8167,1,100.0,100.0,"SOS, Дед Мороз или Все сбудется!","семейное, русские, комедии",film,2015.0
14783,1,100.0,100.0,Самый лучший папа,"драмы, зарубежные, комедии",film,2009.0
14776,1,100.0,100.0,Заблудившийся,триллеры,film,2009.0
7507,1,100.0,100.0,Нико 2,"зарубежные, семейное, для самых маленьких, полнометражные",film,2012.0
4940,1,100.0,100.0,Спина к спине,"русские, для детей, сериалы, русские мультфильмы, приключения, комедии",series,2020.0
631,1,100.0,100.0,Весной расцветает любовь,"русские, мелодрамы",series,2015.0
7526,1,100.0,100.0,[4К] Таинственные белые львы. Южная Африка,документальное,film,2020.0
7521,1,100.0,100.0,Белый взрыв,"боевики, исторические, советские, военные",film,1969.0
7520,1,100.0,100.0,Осенняя мелодия любви,"русские, мелодрамы",series,2013.0
